7,7,7,7,6,6,7,7,7,8,9,12,12,12,12,13,14,16,17,18,17,16,14,13,13,13,12,12,13,14,13,13,13,13,13,14,16,18,19,20
7,7,7,7,7,7,7,8,7,8,9,9,10,9,11,13,14,16,18,18,17,17,15,14,13,13,13,13,14,14,14,14,13,13,14,15,16,19,20,20
8,8,8,8,7,8,8,8,8,8,7,7,7,9,10,11,13,16,18,18,18,17,16,15,14,13,13,13,14,14,14,14,14,13,14,16,18,19,21,21
9,9,9,8,8,8,9,8,8,7,6,6,6,8,9,10,13,16,18,19,18,18,17,16,16,14,13,13,14,14,14,15,15,16,16,16,19,21,21,21
10,10,10,9,9,10,10,8,7,6,6,6,6,7,9,10,11,16,19,20,19,19,18,19,18,16,15,13,14,14,14,15,16,17,18,18,19,21,21,21
10,10,10,9,9,10,9,8,6,6,6,6,6,8,9,10,11,15,19,19,20,20,21,22,21,17,16,15,14,14,15,15,17,18,20,20,21,22,22,22
10,10,10,10,9,8,8,6,6,6,6,6,7,8,9,10,13,15,18,20,21,23,24,25,23,20,17,17,16,15,15,17,18,20,22,22,24,23,23,22
10,10,10,8,7,6,6,6,6,6,6,7,8,9,10,11,14,17,19,22,24,25,28,27,25,22,20,18,17,16,16,17,19,21,22,24,24,23,23,23
9,10,8,6,6,5,5,5,6,6,7,8,9,10,10,12,15,18,22,25,28,28,28,28,27,24,22,19,18,17,17,18,19,21,23,24,24,23,23,23
9,8,6,5,4,4,5,5,5,5,7,8,9,10,11,14,18,20,25,28,31,29,30,30,27,25,23,21,19,19,19,19,20,21,23,23,23,22,22,21
7,7,5,4,4,4,4,4,4,5,7,8,9,10,12,15,20,24,27,33,35,34,33,32,28,26,24,23,21,20,20,19,20,21,22,23,22,22,21,21
6,5,5,4,4,4,4,4,4,4,5,8,9,10,12,15,21,26,33,37,39,40,36,33,29,27,25,23,23,21,21,21,20,20,21,23,23,22,20,20
5,5,4,4,4,4,4,4,4,4,5,7,9,10,12,15,23,29,34,39,41,41,38,34,30,29,27,24,23,22,22,22,20,20,21,22,23,22,20,20
5,5,4,4,4,4,4,4,4,4,5,7,8,10,11,14,22,29,34,39,43,41,38,35,31,29,27,25,23,23,22,22,21,20,20,22,23,23,21,19
